epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,407.512,1.94007,1.84303,2.32488,0.56941,0.63399,0.6643,0.28232,2.36433,1.86992,2.94405,0.0089011,0.0089011,0.0089011
113,411.08,1.95055,1.88038,2.41844,0.81436,0.51817,0.6443,0.25279,2.51457,2.01854,3.05058,0.0088912,0.0088912,0.0088912
114,414.686,1.79751,1.64367,2.19953,0.8372,0.42218,0.53564,0.26104,2.35633,2.73632,3.01661,0.0088813,0.0088813,0.0088813
115,418.269,1.89326,1.7092,2.21758,0.78904,0.45752,0.55542,0.2866,2.34132,2.22558,2.95197,0.0088714,0.0088714,0.0088714
116,421.484,1.84681,1.74997,2.22738,0.74688,0.51634,0.62517,0.30314,2.30797,1.87019,2.85437,0.0088615,0.0088615,0.0088615
117,424.679,1.81103,1.67565,2.25038,0.54513,0.43464,0.45063,0.20715,2.61701,2.96614,3.13152,0.0088516,0.0088516,0.0088516
118,427.862,1.78593,1.67552,2.21437,0.90078,0.34931,0.58352,0.24141,2.43202,2.03715,2.99931,0.0088417,0.0088417,0.0088417
119,431.082,1.80109,1.64504,2.17759,0.71735,0.53963,0.59937,0.25547,2.26581,1.84438,2.91335,0.0088318,0.0088318,0.0088318
120,434.628,1.80502,1.65776,2.19174,0.49987,0.57516,0.53449,0.19552,2.43374,2.21782,3.00209,0.0088219,0.0088219,0.0088219
121,437.842,1.75135,1.597,2.16425,0.46319,0.53595,0.52668,0.21251,2.36097,2.40878,2.97194,0.008812,0.008812,0.008812
122,441.043,1.72401,1.59333,2.13047,0.43175,0.6068,0.5346,0.29949,2.29966,1.98652,2.92032,0.0088021,0.0088021,0.0088021
123,444.255,1.78675,1.6494,2.15287,0.57307,0.58021,0.58237,0.30636,2.22914,1.86726,2.79726,0.0087922,0.0087922,0.0087922
124,447.812,1.75357,1.67379,2.17519,0.8871,0.42016,0.55331,0.25561,2.22315,2.26522,2.89149,0.0087823,0.0087823,0.0087823
125,451.407,1.7489,1.62626,2.14067,0.43627,0.59477,0.5555,0.25468,2.22865,2.10762,2.82193,0.0087724,0.0087724,0.0087724
126,454.962,1.70687,1.60054,2.11689,0.68075,0.44666,0.518,0.23742,2.2841,2.13958,2.92281,0.0087625,0.0087625,0.0087625
127,458.144,1.73562,1.61198,2.0998,0.29818,0.50698,0.36801,0.17101,2.46618,2.7096,3.04059,0.0087526,0.0087526,0.0087526
128,461.326,1.7666,1.61383,2.18912,0.38382,0.58824,0.46896,0.18785,2.51082,2.61566,3.127,0.0087427,0.0087427,0.0087427
129,464.517,1.73059,1.59644,2.12204,0.3109,0.55882,0.39502,0.19552,2.28685,2.94458,3.04398,0.0087328,0.0087328,0.0087328
130,467.702,1.71267,1.64915,2.11723,0.43743,0.40041,0.37964,0.15723,2.65104,6.29536,3.40942,0.0087229,0.0087229,0.0087229
131,470.924,1.70258,1.61138,2.08837,0.42456,0.5098,0.39337,0.21156,2.45555,4.91626,3.16001,0.008713,0.008713,0.008713
132,474.453,1.70778,1.54288,2.03482,0.61585,0.38245,0.39123,0.17756,2.4593,3.62279,3.1004,0.0087031,0.0087031,0.0087031
133,478.013,1.70389,1.56139,2.09766,0.46218,0.40413,0.38632,0.16785,2.48369,4.64409,3.28632,0.0086932,0.0086932,0.0086932
134,481.602,1.68543,1.60173,2.1356,0.49181,0.58085,0.46141,0.2224,2.45074,2.3333,3.1471,0.0086833,0.0086833,0.0086833
135,485.154,1.74555,1.56814,2.13961,0.53436,0.46078,0.42721,0.20571,2.46195,2.54907,3.23958,0.0086734,0.0086734,0.0086734
136,488.345,1.75235,1.62178,2.11687,0.60081,0.30392,0.37734,0.16624,2.50158,2.83887,3.1833,0.0086635,0.0086635,0.0086635
137,491.557,1.64242,1.55543,2.04658,0.51487,0.55229,0.59294,0.29628,2.19963,1.94217,2.83532,0.0086536,0.0086536,0.0086536
138,495.073,1.67885,1.55913,2.04836,0.44279,0.46784,0.44062,0.23029,2.28561,2.58683,2.86071,0.0086437,0.0086437,0.0086437
139,498.631,1.6343,1.43506,1.97384,0.71907,0.45425,0.6022,0.29928,2.15088,1.84433,2.78026,0.0086338,0.0086338,0.0086338
140,501.831,1.75761,1.60724,2.16413,0.59337,0.48366,0.48317,0.24365,2.35093,2.58676,2.88224,0.0086239,0.0086239,0.0086239
141,505.407,1.74798,1.5269,2.12832,0.58069,0.56163,0.58829,0.24412,2.31727,1.83529,2.95146,0.008614,0.008614,0.008614
142,508.586,1.5617,1.47489,2.01124,0.50648,0.54396,0.56275,0.27508,2.23352,2.03793,2.85024,0.0086041,0.0086041,0.0086041
143,512.84,1.60176,1.40666,1.96056,0.80419,0.53093,0.65302,0.30012,2.1008,1.70132,2.69566,0.0085942,0.0085942,0.0085942
144,517.54,1.68296,1.50731,2.03239,0.64344,0.49673,0.63059,0.27743,2.27365,1.94804,2.86645,0.0085843,0.0085843,0.0085843
145,521.267,1.68121,1.51029,2.07005,0.61429,0.65359,0.61938,0.27329,2.20526,1.96548,2.8023,0.0085744,0.0085744,0.0085744
146,525.334,1.63284,1.43999,2.00309,0.78622,0.51961,0.57023,0.20466,2.36505,2.03317,2.95227,0.0085645,0.0085645,0.0085645
147,528.509,1.56752,1.39542,1.96673,0.81416,0.53922,0.60554,0.2675,2.3036,1.77458,2.85964,0.0085546,0.0085546,0.0085546
148,532.076,1.57071,1.41736,1.94656,0.64967,0.57139,0.60657,0.22054,2.36209,1.94616,3.00015,0.0085447,0.0085447,0.0085447
149,535.248,1.63887,1.41879,2.01959,0.88509,0.52741,0.63712,0.32665,2.26332,1.85875,2.85899,0.0085348,0.0085348,0.0085348
150,538.42,1.63449,1.41894,2.04584,0.67646,0.45425,0.51605,0.24269,2.32634,1.96466,2.90181,0.0085249,0.0085249,0.0085249
151,541.595,1.57637,1.35638,2.01344,0.57028,0.49108,0.51182,0.29989,2.23507,1.87554,2.89419,0.008515,0.008515,0.008515
152,544.778,1.59874,1.37113,1.98363,0.58036,0.53026,0.51382,0.26843,2.2872,1.86437,2.95052,0.0085051,0.0085051,0.0085051
153,548.347,1.68272,1.52906,2.01278,0.59688,0.59806,0.59881,0.3324,2.15454,1.81671,2.80053,0.0084952,0.0084952,0.0084952
154,551.553,1.50692,1.35112,1.92706,0.82256,0.58497,0.68783,0.32642,2.1839,1.7972,2.80525,0.0084853,0.0084853,0.0084853
155,554.749,1.50507,1.32494,1.89442,0.69088,0.51961,0.62073,0.31772,2.13568,1.80245,2.74516,0.0084754,0.0084754,0.0084754
156,557.906,1.58983,1.37778,1.93188,0.70842,0.49222,0.56882,0.29838,2.22566,2.01874,2.86064,0.0084655,0.0084655,0.0084655
157,561.488,1.51046,1.285,1.86937,0.68366,0.60646,0.61783,0.28508,2.16816,1.80277,2.78443,0.0084556,0.0084556,0.0084556
158,564.689,1.53588,1.35429,1.89877,0.59654,0.57372,0.63893,0.29888,2.16454,1.69393,2.81569,0.0084457,0.0084457,0.0084457
159,567.92,1.55016,1.38352,1.98024,0.61993,0.61541,0.67091,0.30045,2.24092,1.67091,2.87544,0.0084358,0.0084358,0.0084358
160,571.113,1.53811,1.28571,1.90334,0.64138,0.6747,0.6846,0.32911,2.13235,1.61022,2.76392,0.0084259,0.0084259,0.0084259
161,574.635,1.54373,1.38544,1.95451,0.5431,0.50654,0.57595,0.30039,2.10008,2.03319,2.74119,0.008416,0.008416,0.008416
162,578.203,1.58617,1.40871,1.98152,0.57096,0.66013,0.57962,0.30991,1.94942,2.09088,2.61057,0.0084061,0.0084061,0.0084061
163,581.773,1.42103,1.21471,1.83152,0.73981,0.51141,0.57531,0.23792,2.27869,2.47226,3.03014,0.0083962,0.0083962,0.0083962
164,584.983,1.45558,1.27141,1.85712,0.7617,0.59477,0.65284,0.32872,2.19678,1.981,2.79068,0.0083863,0.0083863,0.0083863
165,588.2,1.5132,1.36553,1.91569,0.6273,0.62245,0.648,0.31581,2.10843,1.89439,2.70749,0.0083764,0.0083764,0.0083764
166,591.776,1.4676,1.29532,1.87802,0.66275,0.56536,0.56104,0.30262,2.18966,1.92779,2.90841,0.0083665,0.0083665,0.0083665
167,594.993,1.48137,1.25377,1.83461,0.77214,0.42484,0.55757,0.31357,2.16009,1.87625,2.86088,0.0083566,0.0083566,0.0083566
168,598.514,1.54529,1.33073,1.93409,0.59763,0.5178,0.52692,0.27454,2.21096,1.88499,2.92089,0.0083467,0.0083467,0.0083467
169,601.715,1.42489,1.23751,1.82628,0.51511,0.61022,0.60504,0.33822,2.06645,1.66329,2.77015,0.0083368,0.0083368,0.0083368
170,604.89,1.41647,1.19205,1.77561,0.75277,0.62418,0.65618,0.29513,2.11301,1.62525,2.7839,0.0083269,0.0083269,0.0083269
171,608.075,1.54267,1.33162,1.95587,0.58053,0.62576,0.67096,0.35672,2.08406,1.6174,2.75913,0.008317,0.008317,0.008317
172,611.596,1.53711,1.30942,1.98094,0.89244,0.55702,0.68028,0.36225,2.15315,1.72847,2.85197,0.0083071,0.0083071,0.0083071
173,615.156,1.49763,1.31133,1.89113,0.61373,0.64052,0.67659,0.35431,2.02137,1.6468,2.61732,0.0082972,0.0082972,0.0082972
174,618.327,1.49555,1.30716,1.85749,0.65249,0.60293,0.61953,0.32295,2.19529,1.69104,2.78885,0.0082873,0.0082873,0.0082873
