epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,2423.43,1.19182,1.19188,1.72221,0.91547,0.81511,0.90665,0.62078,1.13398,0.81468,1.74321,0.0082015,0.0082015,0.0082015
111,2445.32,1.20597,1.21074,1.74831,0.93118,0.8071,0.89989,0.61661,1.15046,0.80591,1.76541,0.008185,0.008185,0.008185
112,2467.25,1.19152,1.15866,1.72046,0.94143,0.81406,0.9093,0.63049,1.14022,0.76423,1.74813,0.0081685,0.0081685,0.0081685
113,2489.17,1.2162,1.22193,1.75255,0.90696,0.82265,0.90075,0.62303,1.13052,0.8239,1.7485,0.008152,0.008152,0.008152
114,2511.13,1.19179,1.17167,1.7289,0.91424,0.82952,0.90598,0.62315,1.13901,0.80435,1.75275,0.0081355,0.0081355,0.0081355
115,2533.04,1.19526,1.17732,1.71909,0.91543,0.8326,0.90091,0.62763,1.12296,0.79715,1.74366,0.008119,0.008119,0.008119
116,2555,1.21155,1.20129,1.73691,0.93223,0.7953,0.89904,0.61927,1.13306,0.80812,1.73822,0.0081025,0.0081025,0.0081025
117,2576.86,1.20129,1.20059,1.73826,0.9274,0.81004,0.90186,0.63172,1.11209,0.79836,1.72642,0.008086,0.008086,0.008086
118,2598.78,1.19991,1.19177,1.72998,0.92415,0.82508,0.90786,0.63091,1.11193,0.78698,1.72364,0.0080695,0.0080695,0.0080695
119,2620.68,1.19021,1.18643,1.73039,0.9176,0.82497,0.90205,0.62812,1.11808,0.8045,1.72408,0.008053,0.008053,0.008053
120,2642.57,1.20923,1.19147,1.72493,0.92122,0.81742,0.90082,0.62551,1.12753,0.78961,1.74031,0.0080365,0.0080365,0.0080365
121,2664.53,1.19667,1.17091,1.72361,0.94363,0.8301,0.91315,0.63523,1.09702,0.772,1.71252,0.00802,0.00802,0.00802
122,2686.46,1.19455,1.18571,1.72219,0.9164,0.82792,0.90894,0.63427,1.1111,0.77919,1.72992,0.0080035,0.0080035,0.0080035
123,2708.39,1.18215,1.18959,1.70939,0.92856,0.82442,0.90396,0.63254,1.10588,0.77292,1.72133,0.007987,0.007987,0.007987
124,2730.31,1.18999,1.17344,1.71726,0.9239,0.82265,0.90732,0.63429,1.11093,0.77594,1.71375,0.0079705,0.0079705,0.0079705
125,2752.24,1.20527,1.17425,1.72581,0.92245,0.83062,0.90811,0.63359,1.10906,0.77167,1.71004,0.007954,0.007954,0.007954
126,2774.13,1.18479,1.17071,1.71041,0.9133,0.83634,0.90477,0.63965,1.09316,0.7743,1.70411,0.0079375,0.0079375,0.0079375
127,2796.06,1.18497,1.17208,1.71166,0.9264,0.8355,0.91108,0.63247,1.10765,0.78038,1.71175,0.007921,0.007921,0.007921
128,2817.89,1.18551,1.14239,1.70187,0.91947,0.83072,0.90926,0.63848,1.0985,0.76375,1.70366,0.0079045,0.0079045,0.0079045
129,2839.78,1.19574,1.15771,1.72543,0.91731,0.829,0.91093,0.63313,1.11548,0.7589,1.7104,0.007888,0.007888,0.007888
130,2861.76,1.17913,1.14679,1.71025,0.93205,0.80881,0.90679,0.63471,1.11193,0.78054,1.70792,0.0078715,0.0078715,0.0078715
131,2883.63,1.18385,1.15697,1.71525,0.93833,0.83005,0.91415,0.64494,1.08954,0.74336,1.68911,0.007855,0.007855,0.007855
132,2905.56,1.15362,1.11832,1.68914,0.93175,0.83684,0.91249,0.64419,1.09405,0.74132,1.69684,0.0078385,0.0078385,0.0078385
133,2927.44,1.18226,1.13451,1.70246,0.93424,0.8496,0.9168,0.65283,1.07075,0.73036,1.67573,0.007822,0.007822,0.007822
134,2949.34,1.18324,1.15402,1.7046,0.92808,0.84227,0.91212,0.64363,1.07935,0.74381,1.6819,0.0078055,0.0078055,0.0078055
135,2971.22,1.17697,1.12042,1.70017,0.92894,0.83239,0.91469,0.6462,1.07714,0.73194,1.67169,0.007789,0.007789,0.007789
136,2993.2,1.15716,1.13058,1.69571,0.94542,0.83623,0.9205,0.64693,1.09033,0.73429,1.68388,0.0077725,0.0077725,0.0077725
137,3015.12,1.16935,1.16432,1.69998,0.94561,0.82109,0.91504,0.64836,1.08337,0.73755,1.68707,0.007756,0.007756,0.007756
138,3037.04,1.16777,1.13472,1.68963,0.94885,0.82328,0.91529,0.6522,1.07359,0.73685,1.67695,0.0077395,0.0077395,0.0077395
139,3058.94,1.17154,1.13524,1.69771,0.94335,0.8337,0.91638,0.65422,1.0704,0.7307,1.67169,0.007723,0.007723,0.007723
140,3080.82,1.14845,1.12094,1.68059,0.93175,0.83305,0.91582,0.64654,1.08404,0.73254,1.6824,0.0077065,0.0077065,0.0077065
141,3102.71,1.16202,1.12044,1.68731,0.91859,0.84614,0.91244,0.65187,1.06303,0.72994,1.66628,0.00769,0.00769,0.00769
142,3124.59,1.16669,1.11619,1.69703,0.92716,0.8361,0.91717,0.65223,1.0654,0.71521,1.6597,0.0076735,0.0076735,0.0076735
143,3146.52,1.15267,1.12227,1.67116,0.92056,0.84548,0.91773,0.65488,1.06705,0.72439,1.66245,0.007657,0.007657,0.007657
144,3168.39,1.18532,1.12527,1.69336,0.94095,0.83158,0.91724,0.6484,1.05392,0.7221,1.6533,0.0076405,0.0076405,0.0076405
145,3190.35,1.16327,1.12436,1.68024,0.92699,0.85315,0.91939,0.65146,1.0531,0.70361,1.65027,0.007624,0.007624,0.007624
146,3212.21,1.16459,1.1216,1.6888,0.93241,0.84723,0.91946,0.65818,1.0504,0.70579,1.6457,0.0076075,0.0076075,0.0076075
147,3234.11,1.16303,1.13292,1.69132,0.91844,0.85911,0.91921,0.6519,1.06016,0.71701,1.65707,0.007591,0.007591,0.007591
148,3256.05,1.16994,1.11775,1.68189,0.93827,0.84752,0.92045,0.65256,1.06403,0.71456,1.65351,0.0075745,0.0075745,0.0075745
