epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,185.579,1.51203,1.39474,1.9541,0.70328,0.58,0.65802,0.29486,2.09363,1.83279,2.71526,0.00646429,0.00646429,0.00646429
127,187,1.56954,1.44504,1.91037,0.6012,0.65359,0.56118,0.24318,2.13772,2.1386,2.7976,0.006436,0.006436,0.006436
128,188.4,1.58041,1.46437,1.95616,0.67997,0.64379,0.67805,0.28873,2.08891,1.85162,2.75729,0.00640771,0.00640771,0.00640771
129,189.799,1.53194,1.33417,1.81182,0.70781,0.62418,0.62729,0.28753,2.13434,1.8297,2.79621,0.00637943,0.00637943,0.00637943
130,191.213,1.45705,1.29986,1.81759,0.62003,0.65359,0.63847,0.28981,2.08725,1.90371,2.74739,0.00635114,0.00635114,0.00635114
131,192.614,1.43352,1.31226,1.8146,0.64635,0.69921,0.67221,0.29656,2.10444,1.75526,2.82513,0.00632286,0.00632286,0.00632286
132,194.021,1.53882,1.35779,1.93251,0.47093,0.60221,0.55025,0.25866,2.3213,2.12226,2.98283,0.00629457,0.00629457,0.00629457
133,195.423,1.4812,1.27272,1.79573,0.37576,0.53767,0.42014,0.19165,2.40858,2.56298,3.187,0.00626629,0.00626629,0.00626629
134,196.835,1.52177,1.38213,1.83559,0.58392,0.70261,0.65623,0.30974,2.04766,1.94195,2.72046,0.006238,0.006238,0.006238
135,198.233,1.5971,1.48381,1.92482,0.56971,0.55556,0.56149,0.2618,2.12509,2.08757,2.8343,0.00620971,0.00620971,0.00620971
136,199.64,1.43463,1.22532,1.74746,0.69407,0.6194,0.68694,0.27837,2.1226,1.94874,2.81669,0.00618143,0.00618143,0.00618143
137,201.05,1.47572,1.28262,1.86241,0.84408,0.57843,0.65261,0.27456,2.07432,2.02471,2.70029,0.00615314,0.00615314,0.00615314
138,202.459,1.45699,1.29893,1.81216,0.74364,0.62255,0.64458,0.28667,2.05907,1.88909,2.76234,0.00612486,0.00612486,0.00612486
139,203.874,1.46046,1.29098,1.80131,0.52438,0.58652,0.55142,0.25439,2.16978,1.89607,2.82776,0.00609657,0.00609657,0.00609657
140,205.273,1.47147,1.39385,1.81702,0.7339,0.48693,0.55352,0.23929,2.14448,1.9151,2.77806,0.00606829,0.00606829,0.00606829
141,206.709,1.47023,1.25743,1.7985,0.70035,0.59497,0.57456,0.25078,2.05662,2.01525,2.74153,0.00604,0.00604,0.00604
142,208.115,1.40649,1.27212,1.81849,0.69179,0.61438,0.62574,0.27687,2.14379,1.73198,2.77068,0.00601171,0.00601171,0.00601171
143,209.518,1.46561,1.25829,1.82444,0.84609,0.55882,0.64932,0.31944,2.01126,1.68673,2.64899,0.00598343,0.00598343,0.00598343
144,210.928,1.52557,1.28323,1.82081,0.66315,0.49346,0.55657,0.25768,2.09189,2.04953,2.77773,0.00595514,0.00595514,0.00595514
145,212.356,1.36881,1.21883,1.69334,0.74257,0.64134,0.67493,0.29073,1.99544,1.80427,2.70698,0.00592686,0.00592686,0.00592686
146,213.76,1.42245,1.283,1.84456,0.74047,0.47374,0.56771,0.24427,2.10719,1.75757,2.779,0.00589857,0.00589857,0.00589857
147,215.17,1.39658,1.1677,1.72219,0.69157,0.61765,0.58063,0.29257,2.07954,1.62108,2.70773,0.00587029,0.00587029,0.00587029
148,216.579,1.42546,1.22406,1.75143,0.78528,0.57516,0.66112,0.32324,2.03126,1.63691,2.65175,0.005842,0.005842,0.005842
149,217.98,1.38441,1.26259,1.76613,0.72022,0.58497,0.64527,0.28632,2.09395,1.74961,2.79189,0.00581371,0.00581371,0.00581371
150,219.392,1.43386,1.29623,1.81796,0.81728,0.52632,0.62605,0.32933,2.09455,1.93409,2.76218,0.00578543,0.00578543,0.00578543
151,220.832,1.36734,1.17959,1.7051,0.66753,0.64238,0.63388,0.30831,2.02522,1.79306,2.65145,0.00575714,0.00575714,0.00575714
152,222.253,1.44177,1.25381,1.78373,0.70064,0.53268,0.59137,0.28508,2.10497,1.93185,2.83098,0.00572886,0.00572886,0.00572886
153,223.661,1.4553,1.34111,1.86143,0.74676,0.45752,0.58374,0.2874,2.01377,1.79599,2.73831,0.00570057,0.00570057,0.00570057
